id,time,activityrecognition#0,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.light#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.pressure#mean,android.sensor.pressure#min,android.sensor.pressure#max,android.sensor.pressure#std,android.sensor.proximity#mean,android.sensor.proximity#min,android.sensor.proximity#max,android.sensor.proximity#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target,user
19839,180,,80,10.2831196,9.597835915,12.05834454,0.888373842,0.707243593,0.596264373,0.771550648,0.077902112,9.806650344,9.806650257,9.806650432,1.24E-07,0.63996556,0.275673166,1.749449492,0.464482372,0.664843683,0.330845031,0.980627966,0.258684393,,,,,1.392869771,0.945781468,1.839958075,0.632278342,38.48836518,36.76233323,40.6931837,1.443118996,42.24994942,17.5692825,72.27186628,26.02586294,251.9285119,93.28722436,335.2542209,137.4457498,1011.8878,1011.8878,1011.8878,0.003797163,,,,,0.561648765,0.489502132,0.633795397,0.102030746,29514,29514,29514,,75.69662356,75.69662356,75.69662356,4.549349099,1.19105,1.19105,1.19105,,Walking,U3
13252,331,,100,10.58560792,5.556853966,18.13180656,3.321984731,,,,,,,,,,,,,,,,,33.5,33,34,0.707106781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.49496692,67.49496692,67.49496692,1.006611253,0,0,0,0,Car,U8
9111,23,,100,9.969393765,5.437627996,18.8080235,3.093046997,,,,,9.811047988,9.811047988,9.811047988,0.000320823,,,,,,,,,2,2,2,,5.527160052,5.527160052,5.527160052,0.4004625,50.30347691,47.69554664,52.96484302,1.53605773,,,,,68.50559266,67.91019209,69.10099323,0.842023564,,,,,9,9,9,,,,,,,,,,61.99155201,53.04492682,72.91237476,10.07977996,,,,,Walking,U4
5124,86,,100,10.19535047,8.977110668,11.06760504,0.585297425,0.996897179,0.996695065,0.997132667,0.000187462,9.806650279,9.80664972,9.806650857,3.78E-07,0.043737374,0.018954358,0.092709266,0.019676455,0.060506265,0.058313415,0.062699116,0.003101159,,,,,0.396417112,0.060041264,0.691774055,0.238256375,5.46365558,4.092390696,7.864070187,1.112906663,115.7741376,115.402202,116.1460732,0.525996347,314.8321064,314.1370758,315.4590982,0.583711057,,,,,,,,,0.993292459,0.992804975,0.993889327,0.000369196,,,,,89.77129633,89.77129633,89.77129633,0.041008203,,,,,Train,U1
7240,39,,100,9.911047686,7.994810638,13.29008821,1.708189243,0.893322933,0.877445688,0.907688461,0.011383777,9.806650221,9.80664966,9.806650502,3.03E-07,1.136261883,0.282326443,2.748355949,0.767792078,0.717959582,0.278015038,1.351376762,0.395731341,0,0,0,,3.509315367,1.108105746,5.967276738,2.674295942,43.18500672,42.29517168,45.01900055,1.242161172,159.1229093,156.0680307,162.3793992,2.962311695,205.6475713,176.4029824,238.6737026,22.30857078,,,,,,,,,0.932763579,0.924549177,0.944568029,0.007753749,186,186,186,,88.22060294,88.22060294,88.22060294,,1.25,1.25,1.25,,Walking,U1
10714,77,,100,9.822704292,9.167165569,10.91196774,0.256493224,0.999067133,0.996525519,0.999734221,0.001051649,9.806586772,9.806586772,9.806586772,4.39E-05,0.243090596,0.243090596,0.243090596,0.054193568,0.966143686,0.417969326,1.514318046,0.775235614,101,101,101,,0.046807158,0.046807158,0.046807158,0.721347116,51.54243522,49.40679356,53.67807688,3.020253399,269.2936435,269.2936435,269.2936435,1.509214874,313.4268177,291.6655424,320.6821735,11.12413401,,,,,,,,,0.598235953,0.596478573,0.599993333,0.002485311,,,,,72.8492904,72.8492904,72.8492904,1.675734223,,,,,Still,U10
243,59,,15,9.646437085,8.419489374,10.83239063,0.73062582,0.558578053,0.544472952,0.574034705,0.010282334,9.806650008,9.806649325,9.806650787,3.81E-07,0.15483548,0.072594875,0.343299719,0.070329106,0.098539512,0.07376142,0.136446084,0.033340808,1.5,1,2,0.707106781,1.379668327,0.818370472,2.071639536,0.636771137,46.3564129,45.3214271,47.58117232,0.988029866,165.2435635,164.3006226,165.7297705,0.816743707,189.3660901,188.5980165,189.9413914,0.483258416,,,,,,,,,0.995277658,0.988743101,0.99867182,0.00344722,,,,,89.7862295,89.7862295,89.7862295,0.034126474,6.75,6.75,6.75,,Bus,U1
9859,94,,100,9.940325919,9.695911864,10.2509822,0.175272987,0.652601865,0.652601865,0.652601865,0.002754483,9.806641011,9.806639679,9.806642343,1.88E-06,0.008854846,0.003195794,0.017920521,0.004325492,0.018411504,0.01147325,0.029922366,0.005107262,45,45,45,0.707106781,0.121399589,0.120183902,0.122615276,0.001719241,194.6112335,194.4952699,194.7623172,0.117418008,411.8491908,411.7535674,411.9448143,0.13523199,224.2303519,223.7528583,224.6468393,0.248568497,990.32227,990.32227,990.32227,,,,,,0.96521859,0.965098544,0.965294986,0.000105245,,,,,79.8669608,79.8669608,79.8669608,0.898235781,6.576966,6.576966,6.576966,1.216622472,Car,U13
21002,84,,100,9.61229536,7.782412128,10.86138645,0.877028531,0.651339155,0.650888897,0.651789414,0.000636762,9.806642664,9.806639376,9.8066467,3.04E-06,0.050635005,0.010105986,0.152894209,0.038072354,0.03235762,0.010105986,0.05983525,0.012613375,10876,10876,10876,,1.551387138,1.551387138,1.551387138,0.087394211,40.82131796,40.82131796,40.82131796,0.339081563,85.84177305,85.84177305,85.84177305,0.265595514,137.3914108,132.5135741,141.5374979,2.558379911,994.5928,994.5928,994.5928,,,,,,0.910597123,0.906583728,0.914610518,0.005675798,,,,,85.60519177,85.60519177,85.60519177,2.554476042,18.040097,17.826849,18.253345,0.301578214,Car,U11
12671,84,,8,10.48704477,9.978293622,10.86711283,0.179217124,,,,,9.806650473,9.806650473,9.806650473,2.11E-07,0.097032133,0.075812781,0.122514965,0.009863876,,,,,182,182,182,,0.912080741,0.675414526,1.148746956,0.334696571,177.8662924,177.8662924,177.8662924,1.635056576,,,,,119.877912,95.02519664,124.6709008,10.96502067,,,,,,,,,0.664391815,0.642345381,0.684611023,0.01693078,,,,,73.50089472,73.50089472,73.50089472,0.417732228,,,,,Train,U9
14485,47,,100,9.321449356,4.953533234,12.99659876,3.311528538,0.987534306,0.987534306,0.987534306,0.002060105,9.806650328,9.806649917,9.806650646,2.98E-07,0.582632188,0.161485514,1.399821952,0.339446343,0.734656431,0.261979509,1.309972637,0.358634511,3,3,3,1.414213562,4.839253617,3.722749228,5.955758005,1.578975649,41.77505385,41.77505385,41.77505385,0.622712973,65.33621547,65.33621547,65.33621547,1.699435305,172.1298102,169.0886559,176.0202175,3.542959119,1023.8972,1023.8972,1023.8972,0.014142136,,,,,0.987114119,0.986308522,0.987919716,0.001139286,402,402,402,,75.20392459,75.20392459,75.20392459,,1.66,1.66,1.66,,Walking,U2
7885,183,,100,9.154798526,4.332256641,14.98852114,3.840200166,0.752426878,0.667740581,0.818142796,0.070150108,9.806649964,9.806649368,9.806650524,3.46E-07,1.844141641,0.304783641,4.089019041,0.952571149,1.503865503,0.709789829,2.960825614,0.754471132,4.5,4,5,0.707106781,7.123794484,3.578822964,12.77030635,2.921952129,44.94884896,41.1813855,48.06286912,2.051453772,130.5277743,127.9747587,131.9721265,1.873626676,290.2292326,258.2061622,354.0069897,55.23332079,,,,,,,,,0.731806136,0.636789062,0.823308187,0.07540159,4838,4838,4838,,89.7467276,89.7467276,89.7467276,0.031243059,1.25,1.25,1.25,,Walking,U1
18298,47,,100,9.771620915,7.980120933,11.82249312,0.942963123,0.732454591,0.728373783,0.736535398,0.005771134,9.806646102,9.806646102,9.806646102,3.24E-07,0.07474766,0.066480552,0.083014768,0.011691457,0.081514976,0.058782887,0.122331772,0.028057967,0,0,0,,0.687550467,0.687550467,0.687550467,0.424663024,39.7672061,39.27785809,40.2565541,0.692042587,162.0003395,162.0003395,162.0003395,5.693708973,280.9865622,277.4443591,284.5287652,5.009431588,,,,,0,0,0,,0.648492551,0.648492551,0.648492551,0.004011061,,,,,85.55951492,85.55951492,85.55951492,0.246323626,0,0,0,0,Bus,U7
10789,15,,100,9.78726091,9.347895424,10.19917268,0.150605657,0.980289255,0.978460527,0.981148566,0.000964868,9.80653741,9.806527694,9.806547126,1.37E-05,0.067917811,0.012813618,0.205076116,0.080908946,0.151430529,0.151430529,0.151430529,0.177019424,29,29,29,,0.073739022,0.022218236,0.125259808,0.072861394,49.75651653,49.75651653,49.75651653,1.720326454,247.727692,247.0567053,248.1052259,0.58261033,334.4644254,333.0888447,336.0886975,1.077891868,,,,,,,,,0.507212306,0.506789222,0.50763539,0.000598331,6803,6803,6803,,,,,,,,,,Still,U10
4393,90,,54,9.642778106,9.585218321,9.713096912,0.040745282,0.076810502,0.073532789,0.078522267,0.002080994,9.806650009,9.806649446,9.806650752,4.19E-07,0.013821374,0.003318041,0.045825091,0.009727068,0.05313315,0.032907948,0.118315291,0.03652812,29,14,43,11.7260394,0.061521894,0.061521894,0.061521894,0.724581385,57.3693052,56.00084346,58.80211502,0.916506536,174.2026096,174.2026096,174.2026096,2.4585544,106.9246955,104.0740107,109.7753802,4.031477014,,,,,,,,,0.793560656,0.782987237,0.817288052,0.010728443,,,,,86.62935577,86.62935577,86.62935577,0.197536526,,,,,Train,U1
17708,68,,85,9.849344974,9.401868018,10.1357287,0.172890619,0.449301876,0.449301876,0.449301876,0.001799914,9.806650142,9.806650142,9.806650142,4.24E-07,0.018905613,0.006479751,0.03536293,0.010783018,0.021982551,0.009587381,0.032328626,0.005851221,76,76,76,,0.37268035,0.37268035,0.37268035,0.038688115,41.24213801,41.00792652,41.48746799,0.203572009,65.94387528,64.40100931,67.48674125,2.18194198,328.0697335,324.8432395,334.4979604,3.403812433,1019.8938,1019.8938,1019.8938,,,,,,0.216228222,0.210545774,0.22191067,0.008036195,,,,,83.53917961,83.53917961,83.53917961,1.54665491,12.200548,12.200548,12.200548,,Train,U12
240,56,,15,9.558844092,8.165660343,11.00689719,0.953355349,0.568252104,0.562500933,0.57389513,0.004287932,9.806650283,9.806649743,9.8066514,6.13E-07,0.105934486,0.018700597,0.521773372,0.091657316,0.111047953,0.088160465,0.165333259,0.036348617,1.5,1,2,0.707106781,0.71005299,0.467353704,1.171430678,0.399745268,45.50629195,44.67482693,46.56715194,0.652719805,165.0250216,165.0250216,165.0250216,0.512147393,200.3595498,196.0780624,202.8339506,3.28068569,,,,,,,,,0.999773271,0.998946284,0.999999326,0.000426151,,,,,89.78566645,89.78566645,89.78566645,0.034126474,6.75,6.75,6.75,,Bus,U1
4579,63,,100,9.672225386,9.51608884,9.892217158,0.079294683,0.250245026,0.25012958,0.250405834,0.00010442,9.80665025,9.806649435,9.806650737,3.93E-07,0.009362196,0.003498425,0.020594103,0.004022085,0.03535233,0.028969389,0.040538594,0.004897303,23,21,25,2.828427125,0.239050932,0.103800717,0.374709079,0.135454641,30.24011573,28.06537256,32.25247432,1.539570864,154.804336,153.3692816,156.450559,1.551454731,139.0874612,138.8909494,139.3237333,0.219114423,,,,,,,,,0.937219743,0.936163324,0.944085237,0.002607758,,,,,89.6851424,89.6851424,89.6851424,,,,,,Train,U1
20946,28,,75,9.782473468,8.51543831,10.83346016,0.47161709,0.987741008,0.987199059,0.988494624,0.000505883,9.806643237,9.80664074,9.80664461,1.76E-06,0.037804634,0.026050017,0.054495333,0.011980315,0.043380893,0.026716697,0.058502322,0.016623017,4243,4243,4243,,0.401216195,0.401216195,0.401216195,0.821979802,32.74333836,32.41203486,32.94024894,0.17373627,74.63925019,74.38689514,74.89258975,0.237851463,68.34895469,62.48208562,73.6529608,2.957703582,998.66235,998.66235,998.66235,,,,,,0.59567575,0.59567575,0.59567575,0.00523455,,,,,86.4642167,86.4642167,86.4642167,4.538709195,6.7585893,6.7585893,6.7585893,,Car,U11
21467,94,,100,10.13790122,9.071839822,11.78587844,0.422573652,,,,,,,,,,,,,,,,,473,473,473,93.33809512,,,,,,,,,,,,,,,,,,,,,100,100,100,,,,,,,,,,70.39131002,70.39131002,70.39131002,1.394024314,13.75,13.75,13.75,0.353553391,Car,U6
18695,125,,92,9.812559491,9.162065186,10.53754243,0.365479445,0.721625154,0.721625154,0.721625154,0.004875007,9.806650211,9.806650211,9.806650211,7.32E-07,0.053365993,0.053365993,0.053365993,0.084295311,0.201396622,0.201396622,0.201396622,0.088785711,138,138,138,,2.394069684,2.291753281,2.496386088,0.144697245,106.954808,106.954808,106.954808,8.716879642,210.6816965,207.6949233,212.7910008,1.25749139,104.213578,104.213578,104.213578,0.155841516,1042.5852,1042.5852,1042.5852,,0,0,0,,0.781799414,0.779709046,0.783889782,0.002956227,,,,,79.89865473,79.89865473,79.89865473,2.348526182,,,,,Train,U7
9039,69,,100,9.924804365,9.826434067,10.02293235,0.0645852,,,,,9.802307247,9.802307247,9.802307247,0.005126997,,,,,,,,,6.333333333,0,17,9.291573243,0.459098518,0.371513534,0.546683503,0.123863873,34.6657679,33.52201665,39.41803619,1.037759886,,,,,200.0213035,200.0213035,200.0213035,0.789701099,,,,,,,,,,,,,,,,,68.47787162,67.86799391,69.08774934,0.862497341,,,,,Walking,U4
14924,36,,100,11.77108005,10.93904097,12.60311913,1.176680953,0.999692328,0.999405195,0.999843512,0.00019689,9.806650316,9.806649823,9.80665063,3.22E-07,0.441426169,0.114266317,1.172322061,0.354445265,0.544853531,0.18625298,1.238887391,0.341387276,2,2,2,,4.100653195,3.152329151,5.132865089,0.77013991,48.19887198,47.58713692,48.81060703,0.865124013,110.4411717,107.9412077,112.9411356,3.535482884,325.4137237,318.8056929,332.0217546,9.345166827,1024.19205,1024.1871,1024.197,0.007000357,,,,,0.784340129,0.754361182,0.796336537,0.020071992,324,324,324,,87.15564872,87.15564872,87.15564872,,1.7,1.7,1.7,,Walking,U2
4584,68,,100,9.731692618,9.437143076,10.03011262,0.166508795,0.242908268,0.218387641,0.254140159,0.013536831,9.806649992,9.806649392,9.806650882,4.30E-07,0.037581304,0.015866624,0.068449049,0.011534358,0.049830036,0.041087363,0.061644251,0.006859691,23.25,18,26,3.593976442,0.505408984,0.365360282,0.624072546,0.130675178,33.4465614,32.1495633,34.25147931,0.909017141,158.1393414,156.1688456,159.8048485,1.517756762,135.0536743,135.0536743,135.0536743,0.068997012,,,,,,,,,0.931993822,0.924647408,0.936078406,0.004733318,,,,,89.69311345,89.69311345,89.69311345,,,,,,Train,U1
15000,112,,92,12.01395742,7.458681584,14.759209,2.03735205,0.84944105,0.824081853,0.878823297,0.027591577,9.806650836,9.806650636,9.806651036,2.83E-07,0.470281034,0.148521179,1.226013928,0.330646605,0.263900521,0.105830413,0.382854515,0.142594324,0,0,0,,3.418121004,2.087327383,4.418914706,1.158963466,54.5686411,54.5686411,54.5686411,3.619712865,108.001923,108.001923,108.001923,1.913393278,325.2208339,308.1492949,352.789212,17.22359772,1024.1172,1024.1172,1024.1172,0.007071068,,,,,0.721624534,0.712165056,0.730429435,0.008388923,997,997,997,,73.87542123,72.0542189,75.69662356,2.575569037,1.6,1.6,1.6,,Walking,U2
13528,607,,100,9.6935479,9.654601079,9.719570618,0.016723867,,,,,,,,,,,,,,,,,33.5,33,34,0.707106781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.30765703,49.30765703,49.30765703,1.006611253,0,0,0,0,Car,U8
21156,38,,46,10.06750964,8.661913171,10.9274893,0.373343917,,,,,,,,,,,,,,,,,2,2,2,2.516611478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.14970024,74.14970024,74.14970024,5.538315741,3.25,3,3.5,0.353553391,Bus,U6
19333,3,,100,10.57642021,9.609156615,11.77971012,0.821600612,0.737978143,0.730940739,0.745015548,0.009952393,9.80665021,9.806650056,9.806650424,1.91E-07,0.208238747,0.07874643,0.413547786,0.14163628,0.23031919,0.054799701,0.352406087,0.103666984,,,,,1.247880095,0.861123564,1.933765809,0.595608133,45.68750467,44.04827737,47.43625882,0.966383852,82.40452958,81.2238902,83.58516895,1.669676216,197.6078701,197.2350876,197.9806527,0.527194173,1007.9641,1007.9641,1007.9641,,,,,,0.984801146,0.980948948,0.98690809,0.002700743,,,,,,,,,,,,,Bus,U3
17712,4,,100,9.869648497,8.885731237,10.52741288,0.460958819,0.270805199,0.26907939,0.272531008,0.002440663,9.806650409,9.806649632,9.806651086,7.32E-07,0.022622413,0.008588437,0.050158009,0.014567912,0.03473022,0.012871639,0.064946188,0.014291001,85,85,85,,0.172986596,0.172986596,0.172986596,0.407631619,29.6954542,29.6954542,29.6954542,2.619818051,82.66101771,77.49122646,87.58893055,5.053195606,103.1607708,94.8235862,110.5798543,3.426219585,,,,,,,,,0.798786952,0.798786952,0.798786952,0.0347374,,,,,90.06900387,90.06900387,90.06900387,,,,,,Train,U12
12286,343,,100,9.80698665,9.074209975,10.28952436,0.210387256,0.956258408,0.954640449,0.962595675,0.00216386,9.806555217,9.806534955,9.80657548,2.87E-05,0.10877682,0.025216234,0.347938017,0.1221603,0.079581464,0.079581464,0.079581464,0.076053651,123,123,123,,0.086713435,0.086713435,0.086713435,0.077438155,47.47343007,47.47343007,47.47343007,0.034628738,259.9032261,258.7142563,261.7959159,1.309034688,199.8919753,199.1034656,200.5661562,0.53418839,,,,,0,0,0,,0.993353215,0.993353215,0.993353215,0.001312724,9242,9242,9242,,42.57222446,35.98681099,49.15763793,9.313181047,0,0,0,,Still,U10
1085,119,,100,9.920530828,9.129260706,10.78070886,0.437660238,0.821253967,0.819171647,0.823375326,0.002378933,9.806650088,9.806649713,9.806650455,2.98E-07,0.022871767,0.008641137,0.071185046,0.012759197,0.038658615,0.018770556,0.05806862,0.012794189,51,24,78,38.18376618,0.760504765,0.567802224,1.102051069,0.296599573,79.86005949,78.32783005,80.6358352,0.793300517,166.5155156,165.8646209,167.1664103,0.920504084,39.07932274,38.9605212,39.15195067,0.103731925,,,,,,,,,0.345334602,0.343510489,0.346972779,0.001688358,,,,,,,,,32.5,32.5,32.5,,Car,U1
10415,12,,100,10.23574006,4.464744077,13.9785428,2.033678803,0.35536972,0.181505118,0.480170823,0.088292943,9.80659736,9.80659736,9.80659736,3.93E-05,0.551727305,0.551727305,0.551727305,0.003474667,0.131739591,0.098650479,0.151346723,0.028819202,0,0,0,,1.08531365,1.08531365,1.08531365,1.800430647,35.1097051,29.8387594,42.21587009,6.389384919,271.1052387,270.7921972,271.4182802,0.442707519,166.0135424,144.4232087,213.3760413,21.35553198,,,,,,,,,0.997199564,0.995206187,0.99919294,0.00281906,,,,,84.60028819,84.60028819,84.60028819,,4.0367665,4.0367665,4.0367665,,Car,U10
4858,235,,100,9.598965885,9.579820181,9.623871016,0.01334678,0.773078385,0.77306739,0.773095943,1.13E-05,9.806650055,9.806649376,9.806650653,3.92E-07,0.007219322,0.00232465,0.015281546,0.00276567,0.031886434,0.030504614,0.033253022,0.001234105,78,78,78,10.60660172,0.01873932,0.006731265,0.030991936,0.009094117,93.48857152,92.55779134,93.9396501,0.496382016,149.1325306,148.3171415,150.2987067,1.036310243,182.8649789,182.8498522,182.8734783,0.013133452,,,,,,,,,0.999662143,0.99964558,0.999674029,8.86E-06,,,,,78.80833729,78.80833729,78.80833729,0.002204433,,,,,Train,U1
21131,13,,46,10.15623968,8.052300683,12.8268093,0.914675542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.46989965,77.46989965,77.46989965,3.469360743,1.5,1.5,1.5,,Bus,U6
18437,40,,100,10.15355128,8.221605716,12.70363704,1.01630382,0.767747442,0.756527397,0.776526981,0.010220709,9.80664848,9.806647394,9.806649567,1.54E-06,0.584403317,0.029346975,1.61310248,0.891809126,0.47481207,0.021476063,3.220970259,0.710864543,69,68,70,1.414213562,0.472713158,0.056468271,0.888958044,0.588659164,99.67452124,99.67452124,99.67452124,3.256569148,204.4687018,204.4687018,204.4687018,3.398414684,95.02102861,68.24725089,109.9203032,23.23604292,1057.8713,1057.8713,1057.8713,,,,,,0.703271876,0.703271876,0.703271876,0.038759657,,,,,67.93792898,67.93792898,67.93792898,2.66789594,,,,,Train,U7
5503,465,,100,10.22314021,9.73703196,10.83378786,0.321776718,0.989476032,0.989097074,0.989965888,0.000444897,9.806650048,9.806649418,9.806650656,5.65E-07,0.025844698,0.00450739,0.064605173,0.016278284,0.042259824,0.019956572,0.0951797,0.021784537,,,,,0.195827216,0.162868084,0.215996974,0.023795586,26.00347033,9.997272402,40.51449064,16.30372234,144.3192228,133.0041694,149.606363,6.552565836,203.9425835,203.727274,204.1623228,0.217558199,,,,,,,,,0.993165324,0.992861681,0.994012412,0.000378717,,,,,89.7569024,89.7569024,89.7569024,0.005389953,,,,,Train,U1
18381,130,,77,9.982029236,4.735275622,19.37612348,1.639809878,0.541353644,0.541353644,0.541353644,0.000154777,9.806643768,9.806643001,9.806644535,1.08E-06,1.013622601,1.013622601,1.013622601,0.731651936,0.533922513,0.055906687,1.622872062,0.636468831,0,0,0,,1.012836239,1.012836239,1.012836239,0.035534629,41.33013463,41.33013463,41.33013463,0.586399288,147.7005079,147.7005079,147.7005079,0.474474225,318.9137873,318.9137873,318.9137873,0.273831038,1043.531,1043.531,1043.531,,0,0,0,,0.65607005,0.65607005,0.65607005,0.000100048,,,,,84.72520142,84.72520142,84.72520142,1.25992727,8.191404,8.191404,8.191404,0.115852729,Bus,U7
14459,21,,100,9.994896148,9.969093718,10.03815999,0.025299934,0.798109175,0.797948451,0.798269898,0.000227297,9.806650253,9.80664984,9.8066506,3.36E-07,0.030498632,0.00771514,0.097933666,0.020315216,0.036332469,0.018565445,0.063188401,0.015015577,4,3,5,1.414213562,0.045248568,0.015612169,0.060889786,0.025679067,44.64120194,44.64120194,44.64120194,0.261847179,79.79591874,78.81085125,80.78098623,1.393095804,239.5155897,239.294413,239.7222217,0.176671392,1023.8373,1023.8373,1023.8373,0.028312556,,,,,0.789615087,0.78952116,0.789709014,0.000132833,,,,,83.75605277,83.75605277,83.75605277,,1.74,1.74,1.74,,Walking,U2
10542,26,,100,9.823089652,6.120328912,13.17092668,2.250636372,0.814477945,0.812694508,0.816120331,0.001375515,9.806592259,9.806579158,9.806605359,1.85E-05,0.14056468,0.049656995,0.229194159,0.073325992,0.043523579,0.026933548,0.06011361,0.023461847,240,240,240,,2.147400633,2.147400633,2.147400633,0.388865142,100.6115209,100.4415447,100.7814971,0.240382626,360.6444894,360.0636283,361.2253506,0.821461724,306.4597922,305.8014311,306.8303021,0.28708274,,,,,5,5,5,,0.47199682,0.468370799,0.477352303,0.004733934,,,,,,,,,13.232545,13.232545,13.232545,,Car,U10
1954,580,,100,10.04201454,9.579598153,10.33930776,0.197369736,0.364197806,0.355155177,0.373616906,0.009960628,9.806650029,9.806649738,9.806650324,1.84E-07,0.011758909,0.00267908,0.032079498,0.007173586,0.030361337,0.025466192,0.037059757,0.005126761,4.5,1,8,4.949747468,0.472787705,0.128187621,1.000251264,0.317475598,50.31489149,48.27363881,51.96668209,1.308547904,153.9661267,152.8298288,154.6096584,0.986945913,45.04611161,43.78306665,46.30915657,1.786215312,,,,,,,,,0.387516222,0.330414293,0.448578771,0.040715511,,,,,85.41031599,85.41031599,85.41031599,0.078233577,0,0,0,,Car,U1
14202,81,,100,9.155956558,7.711246665,11.34653709,1.2496024,0.932584797,0.9288416,0.936327993,0.005293679,9.806650046,9.806649801,9.806650245,2.25E-07,0.955109645,0.180602605,2.721541815,0.542538433,0.943497874,0.403905729,1.488448242,0.396329317,3355,3355,3355,0.707106781,2.35884273,2.35884273,2.35884273,1.17151109,44.24139888,44.24139888,44.24139888,1.657947117,94.30112103,94.30112103,94.30112103,1.180714729,279.7366495,279.7366495,279.7366495,7.146919524,1020.664045,1020.65906,1020.679,0.00997,,,,,0.696202617,0.638032252,0.769105868,0.066767257,2131,2131,2131,,85.10062327,85.10062327,85.10062327,,1.2,1.2,1.2,,Walking,U2
2168,150,,100,10.01645248,8.023238791,12.16130574,0.914187832,0.877041835,0.875478318,0.878605351,0.002211146,9.806650228,9.806649751,9.806650925,4.11E-07,0.087262689,0.021540665,0.188898384,0.047299646,0.123501945,0.056549092,0.162844829,0.04637302,6,6,6,,1.044576492,0.503712773,2.508279633,0.71323997,285.4435767,280.1834078,288.6251941,3.30793998,391.3843813,391.0948697,391.6738929,0.409431223,307.0504553,306.2156158,308.4329959,0.920565247,,,,,,,,,0.878291758,0.875426617,0.883775115,0.002411687,,,,,89.80928318,89.80928318,89.80928318,0.05316623,25,25,25,,Car,U1
62,65,,100,9.734172242,9.198222075,10.35463205,0.326885782,0.762883164,0.7450681,0.775251625,0.010750627,9.806650134,9.806649374,9.806650766,4.83E-07,0.174122427,0.073048147,0.328533241,0.054486173,0.221841626,0.152919563,0.3054442,0.062872486,7,7,7,,0.510810564,0.367969695,0.877370875,0.244955305,34.86395531,33.12571841,35.98751484,1.179401682,130.1265061,130.1265061,130.1265061,1.945818669,230.2711216,155.6019846,330.1354815,86.64080028,,,,,,,,,0.756155486,0.714213831,0.792152236,0.028884147,,,,,86.77948302,86.77948302,86.77948302,,8,8,8,,Bus,U1
8693,8,,100,9.775553965,9.509445521,10.18140728,0.177306072,,,,,9.806395241,9.806158752,9.806631729,0.000334445,,,,,,,,,2,2,2,,0.319134958,0.319134958,0.319134958,0.285561119,49.60369519,46.34766009,51.41159499,1.234552211,,,,,207.1868578,207.1868578,207.1868578,1.881327956,,,,,,,,,,,,,,,,,82.31819844,82.31819844,82.31819844,,,,,,Car,U4
9155,67,,100,10.07873476,9.272119825,10.70028021,0.189086005,,,,,9.796174094,9.796174094,9.796174094,0.006324459,,,,,,,,,5,5,5,28.46489066,0.697968051,0.697968051,0.697968051,0.431972608,40.60869142,38.5561506,42.5306901,1.182156828,,,,,333.8811353,333.8811353,333.8811353,12.81473321,,,,,9,9,9,,,,,,,,,,60.67766212,56.29826363,65.05706062,6.19340475,,,,,Walking,U4
3987,324,,100,9.989874634,9.975162204,9.999337276,0.008286674,0.960659901,0.960596185,0.960733563,5.69E-05,9.806650136,9.806649774,9.806650548,2.52E-07,0.006353831,0.001198859,0.014660679,0.003009861,0.041203173,0.033793743,0.047839359,0.004834918,,,,,0.029468827,0.011188192,0.041752642,0.011399352,54.59815756,53.10016234,56.17552327,1.367584871,144.0689776,143.5970459,145.1666175,0.631999133,200.2159895,200.1914861,200.2278076,0.010870304,,,,,,,,,0.971370456,0.971252671,0.971465599,7.47E-05,,,,,89.74191868,89.74191868,89.74191868,5.799806985,,,,,Still,U1
